Cmdline: /system/bin/simpleperf record --app com.example.openxcpro.debug --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --add-meta-info app_type=debuggable -f 400 --duration 95
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 63564
Event count: 255784272155

Overhead  Sample  Command                      Pid    Tid    Shared Object                                                                                                                     Symbol
0.00%     1       RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          GrRenderTargetProxy::maxWindowRectangles(GrCaps const&) const
0.00%     1       RenderThread                 15948  15978  /apex/com.android.vndk.v31/lib64/libgralloctypes.so                                                                               android::gralloc4::decodeMetadataType(android::gralloc4::InputHidlVec*, android::hardware::graphics::mapper::V4_0::IMapper::MetadataType*)
0.00%     1       com.example.openxcpro.debug  15948  15948  /system/lib64/libandroid_runtime.so                                                                                               android::validatePointerIndex(_JNIEnv*, int, android::MotionEvent const&)
0.00%     1       DefaultDispatch              15948  16001  [JIT app cache]                                                                                                                   kotlin.coroutines.CombinedContext.minusKey
0.00%     2       DefaultDispatch              15948  16003  [JIT app cache]                                                                                                                   java.lang.Number.<init>
0.00%     1       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6c64dc]
0.00%     2       Worker 4                     15948  16066  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                    pthread_mutex_unlock
0.00%     2       DefaultDispatch              15948  16092  [JIT app cache]                                                                                                                   com.example.xcpro.glider.PolarCalculator.sinkFromPoints
0.00%     1       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   androidx.compose.ui.platform.GraphicsLayerOwnerLayer.getInverseMatrix-3i98HWw
0.00%     2       DefaultDispatch              15948  16094  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl.compareAndSet
0.00%     1       DefaultDispatch              15948  16006  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler$Worker.nextInt
0.00%     2       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   kotlinx.coroutines.scheduling.CoroutineScheduler.createTask
0.00%     1       RenderThread 20              15948  16067  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!aa4d6223f81cad9c23913e5c7d8711!0c393b63cf!
0.00%     1       com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   android.icu.impl.number.DecimalQuantity_DualStorageBCD.readLongToBcd
0.00%     1       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+8d29a0]
0.00%     2       DefaultDispatch              15948  16004  [JIT app cache]                                                                                                                   java.util.ArrayList.get
0.00%     2       DefaultDispatch              15948  15998  [JIT app cache]                                                                                                                   kotlinx.coroutines.DispatchedTask.handleFatalException$kotlinx_coroutines_core
0.00%     2       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   kotlinx.coroutines.CancellableContinuationImpl.get_state$volatile$FU
0.00%     1       RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6b7cbc]
0.00%     2       DefaultDispatch              15948  15998  /apex/com.android.art/lib64/libopenjdk.so                                                                                         @plt
0.00%     1       RenderThread 20              15948  16067  /system/lib64/libGLESv3.so                                                                                                        glFenceSync
0.00%     1       RenderThread 20              15948  16067  /apex/com.android.art/lib64/libart.so                                                                                             art::Monitor::DoNotify(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.00%     1       DefaultDispatch              15948  16003  /apex/com.android.art/lib64/libart.so                                                                                             NterpGetStaticField
0.00%     1       RenderThread                 15948  15978  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!a04f66548760d02f4f93d8bb21528e!0c393b63cf!
0.00%     1       com.example.openxcpro.debug  15948  15948  /apex/com.android.art/lib64/libart.so                                                                                             art::JNI<true>::GetStringRegion(_JNIEnv*, _jstring*, int, int, unsigned short*)
0.00%     1       RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          android::uirenderer::skiapipeline::SkiaOpenGLPipeline::swapBuffers(android::uirenderer::renderthread::Frame const&, android::uirenderer::renderthread::IRenderPipeline::DrawResult&, SkRect const&, android::uirenderer::FrameInfo*, bool*)
0.00%     2       DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   java.util.concurrent.atomic.AtomicReferenceArray.set
0.00%     1       RenderThread                 15948  15978  [JIT app cache]                                                                                                                   android.os.Handler.sendMessageAtTime
